experiment,functional_name,x_value,score
riemann_sweep,spectral_entropy,-0.020000000000000018,0.5594975038756693
riemann_sweep,spectral_entropy,-0.010000000000000009,0.35981155025472367
riemann_sweep,spectral_entropy,0.0,0.2834969877058589
riemann_sweep,spectral_entropy,0.009999999999999981,0.35981155025472367
riemann_sweep,spectral_entropy,0.01999999999999999,0.5594975038756692
riemann_sweep,spectral_entropy,0.03,0.827651074730307
riemann_sweep,spectral_entropy,0.03999999999999998,1.1180157773292438
riemann_sweep,spectral_entropy,0.04999999999999999,1.4003744608794566
riemann_sweep,spectral_entropy,0.06,1.658741270181655
riemann_sweep,spectral_entropy,0.07,1.8871762864693649
riemann_sweep,spectral_entropy,0.08000000000000002,2.085658151208519
riemann_sweep,spectral_entropy,0.08999999999999997,2.257029705379659
riemann_sweep,spectral_entropy,0.09999999999999998,2.405122020430843
riemann_sweep,spectral_entropy,0.10999999999999999,2.533769502374207
riemann_sweep,spectral_entropy,0.12,2.646380139319437
riemann_sweep,spectral_entropy,0.13,2.74580717564173
riemann_sweep,spectral_entropy,0.14,2.8343642631894808
riemann_sweep,spectral_entropy,0.15000000000000002,2.913897131307212
riemann_sweep,spectral_entropy,0.15999999999999998,2.985868600134541
riemann_sweep,spectral_entropy,0.16999999999999998,3.051437963184811
riemann_sweep,spectral_entropy,0.18,3.1115280587452876
riemann_sweep,spectral_entropy,0.19,3.166879068806368
riemann_sweep,spectral_entropy,0.2,3.2180904207089345
riemann_sweep,resolution_cost,-0.2,28.931443431034836
riemann_sweep,resolution_cost,-0.19,31.894720541550246
riemann_sweep,resolution_cost,-0.18000000000000002,35.35556486417501
riemann_sweep,resolution_cost,-0.17,39.4324777758672
riemann_sweep,resolution_cost,-0.16,44.281468514535526
riemann_sweep,resolution_cost,-0.15000000000000002,50.1111863541009
riemann_sweep,resolution_cost,-0.14,57.20562185764811
riemann_sweep,resolution_cost,-0.13,65.95899088304043
riemann_sweep,resolution_cost,-0.12000000000000001,76.93080725451313
riemann_sweep,resolution_cost,-0.11000000000000001,90.93553052612722
riemann_sweep,resolution_cost,-0.1,109.1936787421966
riemann_sweep,resolution_cost,-0.09000000000000001,133.59694813138245
riemann_sweep,resolution_cost,-0.08000000000000002,167.19527366890054
riemann_sweep,resolution_cost,-0.07,215.1403493970583
riemann_sweep,resolution_cost,-0.06,286.6275941797932
riemann_sweep,resolution_cost,-0.05000000000000002,399.1714616303262
riemann_sweep,resolution_cost,-0.04000000000000001,588.6740182130277
riemann_sweep,resolution_cost,-0.03,934.0403358350943
riemann_sweep,resolution_cost,-0.020000000000000018,1608.811176977593
riemann_sweep,resolution_cost,-0.010000000000000009,2840.705077537288
riemann_sweep,resolution_cost,0.0,3814.514696385841
riemann_sweep,resolution_cost,0.009999999999999981,2840.705077537288
riemann_sweep,resolution_cost,0.01999999999999999,1608.8111769775935
riemann_sweep,resolution_cost,0.03,934.0403358350943
riemann_sweep,resolution_cost,0.03999999999999998,588.6740182130277
riemann_sweep,resolution_cost,0.04999999999999999,399.1714616303262
riemann_sweep,resolution_cost,0.06,286.6275941797927
riemann_sweep,resolution_cost,0.07,215.1403493970579
riemann_sweep,resolution_cost,0.08000000000000002,167.19527366890028
riemann_sweep,resolution_cost,0.08999999999999997,133.5969481313826
riemann_sweep,resolution_cost,0.09999999999999998,109.1936787421966
riemann_sweep,resolution_cost,0.10999999999999999,90.93553052612722
riemann_sweep,resolution_cost,0.12,76.93080725451317
riemann_sweep,resolution_cost,0.13,65.95899088304044
riemann_sweep,resolution_cost,0.14,57.205621857648126
riemann_sweep,resolution_cost,0.15000000000000002,50.1111863541009
riemann_sweep,resolution_cost,0.15999999999999998,44.28146851453559
riemann_sweep,resolution_cost,0.16999999999999998,39.432477775867255
riemann_sweep,resolution_cost,0.18,35.35556486417505
riemann_sweep,resolution_cost,0.19,31.894720541550246
riemann_sweep,resolution_cost,0.2,28.931443431034847
